,v1,v2
211,28,35
212,28,125
213,28,148
214,28,152
215,28,293
216,29,176
217,29,201
218,30,76
219,30,111
220,30,154
221,30,215
222,30,297
223,30,315
224,30,348
225,30,384
226,30,403
227,30,454
228,32,29
229,32,113
230,32,115
231,32,130
232,32,162
233,32,207
234,32,437
235,33,138
236,33,228
237,33,243
238,33,273
239,33,298
240,33,301
241,33,327
242,33,328
243,33,335
244,33,362
245,33,367
246,33,395
247,33,429
248,33,445
249,33,451
250,36,2
251,36,4
252,36,9
253,36,73
254,36,93
255,36,101
256,36,102
257,36,130
258,36,192
259,36,204
260,36,218
261,36,227
262,36,233
263,36,249
264,36,333
265,36,340
266,37,67
267,37,164
268,37,239
269,38,54
270,38,84
271,38,180
272,39,91
273,39,120
274,39,148
275,39,188
276,39,312
277,40,46
278,40,65
279,40,74
280,40,212
281,40,254
282,40,334
283,40,358
284,43,48
285,43,113
286,43,176
287,43,180
288,43,265
289,43,346
290,43,399
291,49,438
292,50,46
293,50,404
294,52,74
295,52,410
296,53,155
297,53,163
298,53,374
299,53,401
300,56,44
301,59,342
302,60,160
303,60,239
304,60,291
305,60,293
306,60,305
307,60,411
308,60,419
309,60,433
310,62,45
311,62,346
312,62,404
313,67,194
314,69,1
315,69,98
316,69,238
317,70,260
318,70,439
319,73,192
320,73,333
321,75,86
322,75,202
323,80,192
324,80,309
325,82,227
326,82,274
327,82,454
328,89,92
329,89,254
330,90,286
331,93,61
332,96,54
333,96,84
334,96,113
335,96,172
336,96,180
337,96,183
338,97,64
339,97,108
340,97,185
341,97,263
342,97,305
343,97,331
344,98,356
345,98,414
346,101,72
347,101,93
348,101,204
349,101,420
350,103,105
351,104,120
352,104,305
353,106,50
354,106,62
355,106,108
356,106,346
357,106,369
358,107,313
359,107,342
360,107,370
361,109,80
362,109,192
363,109,233
364,109,241
365,109,309
366,112,309
367,116,118
368,116,223
369,116,381
370,121,61
371,121,73
372,121,80
373,121,122
374,121,145
375,121,185
376,121,193
377,121,294
378,121,365
379,123,26
380,123,77
381,123,93
382,123,144
383,123,145
384,123,146
385,123,242
386,123,249
387,124,188
388,126,107
389,126,117
390,126,176
391,126,210
392,126,265
393,126,313
394,126,334
395,126,342
396,126,343
397,126,370
398,126,377
399,127,92
400,127,263
401,128,188
402,128,267
403,128,291
404,129,194
405,129,253
406,129,349
407,130,204
408,133,197
409,133,212
410,136,26
411,136,130
412,136,229
413,136,345
414,139,195
415,139,310
416,139,355
417,140,152
418,140,261
419,140,312
420,140,433
421,141,253
422,142,115
423,142,120
424,142,443
425,146,72
426,147,190
427,150,55
428,153,313
429,157,144
430,157,218
431,157,241
432,157,294
433,157,309
434,157,345
435,159,77
436,159,102
437,159,185
438,159,229
439,162,207
440,162,371
441,162,399
442,164,194
443,169,365
444,170,86
445,170,112
446,170,263
447,170,294
448,174,346
449,178,158
450,178,192
451,178,430
452,182,68
453,182,92
454,182,354
455,187,171
456,187,291
457,189,47
458,196,221
459,196,274
460,196,277
461,196,278
462,196,311
463,196,361
464,196,447
465,202,86
466,207,217
467,207,265
468,207,371
469,207,400
470,208,103
471,208,105
472,208,433
473,209,289
474,209,359
475,210,313
476,212,117
477,212,197
478,212,201
479,212,341
480,213,35
481,214,91
482,214,160
483,214,261
484,214,267
485,221,381
486,224,107
487,224,192
488,224,313
489,224,380
490,224,430
491,226,2
492,226,4
493,226,9
494,226,36
495,226,73
496,226,93
497,226,101
498,226,110
499,226,130
500,226,146
501,226,149
502,226,192
503,226,340
504,230,223
505,231,356
506,231,436
507,232,76
508,232,81
509,232,111
510,232,209
511,232,234
512,232,235
513,232,332
514,232,403
515,232,434
516,232,444
517,233,192
518,234,247
519,234,387
520,234,392
521,235,317
522,236,333
523,236,341
524,237,59
525,237,192
526,237,224
527,237,380
528,238,222
529,241,309
530,244,183
531,244,224
532,244,237
533,248,91
534,248,160
535,248,214
536,248,437
537,250,216
538,252,58
539,252,76
540,252,78
541,252,95
542,252,111
543,252,135
544,252,175
545,252,336
546,252,444
547,255,45
548,255,88
549,255,131
550,255,210
551,255,258
552,255,321
553,255,337
554,255,349
555,256,76
556,256,135
557,256,186
558,256,247
559,256,289
560,256,315
561,256,319
562,257,284
563,258,337
564,265,176
565,265,377
566,268,55
567,268,90
568,268,150
569,268,286
570,269,117
571,269,158
572,269,288
573,269,334
574,271,384
575,275,25
576,275,56
577,275,87
578,275,114
579,275,407
580,276,239
581,280,0
582,280,12
583,280,37
584,280,61
585,280,97
586,280,121
587,280,165
588,280,169
589,280,170
590,280,187
591,280,193
592,280,208
593,280,322
594,280,338
595,281,217
596,283,193
597,283,242
598,283,340
599,284,206
600,284,266
601,284,398
602,285,270
603,294,309
604,296,44
605,296,59
606,296,105
607,296,107
608,296,194
609,296,245
610,296,426
611,299,66
612,299,166
613,299,205
614,299,262
615,299,272
616,299,282
617,299,287
618,299,292
619,299,295
620,299,344
621,299,357
622,299,389
623,299,397
624,299,453
625,300,288
626,300,400
627,302,13
628,302,39
629,302,124
630,302,142
631,302,452
632,303,76
633,306,365
634,314,299
635,315,76
636,316,129
637,316,141
638,316,164
639,316,194
640,316,279
641,318,114
642,322,245
643,322,364
644,322,411
645,324,118
646,324,438
647,326,64
648,326,92
649,326,115
650,326,220
651,326,251
652,326,354
653,329,33
654,332,76
655,332,247
656,332,289
657,332,308
658,334,117
659,334,370
660,334,377
661,338,122
662,339,5
663,339,14
664,339,27
665,339,53
666,339,93
667,339,139
668,339,147
669,339,161
670,339,179
671,339,260
672,339,340
673,339,409
674,339,439
675,339,442
676,339,447
677,343,117
678,343,176
679,343,342
680,350,284
681,352,337
682,353,201
683,353,204
684,363,245
685,363,364
686,363,408
687,363,412
688,364,245
689,366,33
690,366,130
691,366,297
692,366,353
693,366,354
694,366,358
695,366,361
696,366,400
697,366,437
698,369,346
699,371,176
700,373,172
701,373,430
702,375,186
703,376,35
704,376,41
705,376,87
706,378,151
707,378,167
708,379,17
709,379,47
710,379,253
711,379,325
712,379,334
713,379,404
714,379,415
715,380,192
716,380,342
717,382,76
718,382,111
719,382,168
720,382,297
721,382,428
722,382,444
723,385,151
724,385,167
725,388,152
726,390,59
727,390,107
728,390,117
729,390,126
730,390,158
731,390,265
732,390,288
733,390,313
734,390,343
735,390,399
736,391,76
737,391,78
738,391,95
739,391,111
740,391,135
741,391,175
742,391,177
743,391,330
744,391,403
745,393,317
746,393,348
747,393,387
748,394,47
749,396,55
750,396,286
751,399,176
752,400,377
753,402,299
754,402,430
755,403,76
756,403,99
757,403,111
758,403,290
759,403,348
760,403,359
761,403,392
762,403,444
763,405,17
764,405,38
765,405,43
766,405,62
767,405,129
768,405,343
769,405,394
770,405,408
771,405,426
772,405,436
773,406,411
774,407,113
775,408,131
776,408,245
777,408,325
778,409,51
779,409,219
780,409,386
781,409,414
782,410,197
783,412,325
784,413,400
785,415,172
786,415,191
787,416,233
788,416,241
789,417,200
790,418,171
791,418,189
792,418,394
793,418,449
794,421,114
795,422,360
796,423,356
797,426,54
798,426,105
799,426,194
800,426,245
801,426,342
802,430,192
803,430,370
804,434,76
805,434,99
806,434,247
807,434,289
808,435,54
809,435,67
810,435,80
811,435,105
812,435,112
813,435,245
814,435,380
815,435,426
816,436,356
817,440,184
818,440,227
819,440,274
820,441,17
821,441,25
822,441,43
823,441,44
824,441,48
825,441,62
826,441,96
827,441,105
828,441,107
829,441,113
830,441,126
831,441,129
832,441,194
833,441,245
834,441,265
835,441,346
836,441,356
837,441,390
838,441,394
839,441,405
840,441,408
841,441,426
842,441,436
843,444,76
844,444,111
845,444,308
846,444,323
847,444,359
848,444,392
849,446,93
850,446,155
851,446,190
852,446,195
853,446,219
854,446,230
855,446,311
856,446,340
857,447,51
858,447,163
859,447,225
860,447,310
861,447,372
862,447,381
863,448,261
864,448,267
865,450,437
866,450,448
867,452,91
868,452,180
