,v1,v2
321,84,523
322,84,524
323,84,660
324,85,212
325,85,269
326,86,79
327,86,243
328,86,360
329,86,396
330,86,470
331,86,636
332,86,658
333,87,77
334,88,242
335,88,467
336,88,468
337,88,529
338,88,549
339,88,630
340,88,635
341,88,675
342,88,676
343,89,65
344,89,279
345,89,281
346,90,19
347,90,138
348,90,147
349,90,190
350,90,413
351,90,444
352,90,526
353,90,711
354,91,263
355,92,30
356,92,204
357,92,626
358,93,64
359,93,705
360,94,38
361,94,71
362,94,300
363,94,462
364,94,526
365,94,603
366,95,243
367,96,462
368,96,636
369,96,659
370,97,33
371,97,38
372,97,82
373,97,143
374,97,223
375,99,62
376,99,346
377,100,107
378,100,276
379,100,335
380,100,382
381,100,445
382,100,496
383,100,583
384,100,604
385,101,647
386,101,684
387,103,50
388,103,110
389,103,154
390,103,410
391,104,599
392,104,615
393,105,121
394,106,82
395,106,448
396,106,545
397,107,354
398,107,496
399,108,26
400,108,44
401,108,73
402,108,319
403,108,364
404,108,392
405,108,423
406,108,701
407,108,733
408,109,481
409,110,133
410,110,338
411,110,552
412,110,651
413,110,656
414,112,323
415,112,384
416,113,154
417,113,245
418,114,26
419,114,228
420,114,239
421,114,334
422,114,342
423,114,415
424,115,111
425,115,195
426,115,447
427,116,214
428,116,231
429,116,271
430,116,338
431,116,398
432,116,565
433,116,602
434,116,643
435,117,555
436,118,6
437,118,125
438,118,209
439,118,337
440,118,442
441,118,454
442,119,202
443,119,210
444,119,539
445,120,588
446,120,653
447,120,654
448,121,223
449,122,43
450,122,240
451,122,449
452,124,29
453,124,152
454,124,521
455,124,600
456,124,612
457,125,108
458,125,151
459,125,169
460,125,199
461,125,452
462,125,489
463,125,519
464,125,521
465,125,601
466,125,733
467,125,735
468,127,2
469,127,12
470,127,34
471,127,62
472,127,174
473,127,277
474,127,409
475,127,470
476,127,490
477,127,581
478,127,636
479,127,659
480,128,33
481,128,223
482,129,314
483,130,212
484,130,269
485,130,285
486,131,43
487,131,240
488,131,449
489,132,6
490,132,452
491,133,631
492,133,632
493,135,17
494,135,696
495,136,12
496,137,481
497,138,38
498,138,49
499,138,204
500,138,250
501,138,722
502,139,452
503,139,489
504,141,79
505,141,533
506,141,721
507,142,79
508,142,470
509,143,71
510,143,365
511,144,317
512,144,717
513,145,360
514,145,388
515,145,636
516,146,616
517,147,9
518,147,101
519,147,120
520,147,190
521,147,267
522,147,309
523,147,324
524,147,434
525,147,605
526,147,607
527,147,610
528,147,620
529,147,650
530,147,664
531,147,737
532,148,33
533,148,144
534,148,223
535,148,426
536,148,661
537,148,718
538,149,464
539,150,3
540,150,28
541,150,44
542,150,64
543,150,74
544,150,202
545,150,279
546,150,423
547,150,584
548,151,319
549,151,600
550,152,629
551,153,82
552,154,107
553,154,221
554,154,330
555,154,351
556,154,366
557,154,400
558,154,445
559,154,496
560,156,422
561,156,442
562,156,555
563,157,23
564,157,71
565,157,343
566,157,617
567,158,559
568,159,24
569,159,28
570,159,38
571,159,119
572,159,120
573,159,202
574,159,352
575,159,539
576,159,712
577,160,344
578,160,413
579,160,433
580,160,546
581,160,647
582,160,666
583,160,677
584,161,4
585,161,57
586,161,205
587,161,249
588,161,283
589,161,487
590,161,589
591,161,668
592,162,33
593,162,151
594,162,216
595,162,268
596,163,17
597,163,338
598,164,20
599,164,58
600,164,200
601,164,219
602,164,394
603,164,563
604,164,627
605,165,261
606,167,250
607,167,722
608,168,436
609,168,567
610,168,621
611,168,728
612,171,263
613,171,322
614,171,359
615,171,542
616,171,548
617,171,582
618,172,284
619,172,413
620,173,17
621,173,153
622,173,338
623,174,38
624,174,64
625,174,71
626,174,74
627,174,82
628,174,97
629,174,143
630,174,223
631,174,343
632,174,515
633,174,673
634,175,71
635,175,93
636,175,97
637,175,121
638,175,174
639,175,266
640,175,361
641,176,679
642,176,712
643,177,240
644,177,272
645,178,212
646,178,269
647,178,624
648,179,47
649,180,338
650,180,643
651,181,4
652,181,47
653,181,57
654,181,348
655,181,363
656,181,464
657,182,570
658,183,212
659,183,269
660,185,34
661,185,244
662,185,292
663,186,309
664,186,650
665,187,54
666,187,139
667,187,489
668,189,4
669,189,24
670,189,47
671,189,146
672,189,207
673,189,363
674,189,384
675,190,267
676,190,620
677,191,97
678,191,138
679,191,211
680,191,244
681,191,722
682,193,19
683,193,127
684,193,286
685,193,355
686,193,425
687,193,517
688,193,596
689,193,638
690,193,706
691,194,6
692,194,167
693,194,331
694,194,452
695,194,489
696,196,23
697,196,38
698,196,534
699,196,665
700,197,337
701,197,699
702,198,320
703,198,413
704,199,340
705,200,57
706,200,89
707,200,394
708,201,97
709,201,223
710,201,451
711,202,28
712,202,44
713,202,64
714,202,65
715,202,74
716,202,654
717,203,51
718,204,6
719,204,250
720,204,331
721,206,41
722,206,220
723,206,261
724,206,578
725,209,19
726,209,227
727,209,284
728,209,461
729,209,610
730,211,138
731,211,292
732,211,296
733,211,316
734,211,722
735,212,58
736,212,403
737,212,404
738,212,408
739,212,576
740,212,624
741,212,644
742,213,82
743,213,281
744,213,306
745,213,661
746,213,673
747,214,631
748,214,632
749,215,115
750,215,195
751,215,447
752,215,668
753,216,151
754,216,331
755,217,68
756,217,90
757,217,388
758,217,531
759,217,679
760,218,25
761,218,466
762,219,492
763,220,47
764,220,159
765,220,733
766,221,170
767,221,305
768,221,336
769,221,351
770,221,574
771,222,205
772,222,615
773,225,21
774,225,26
775,225,73
776,225,108
777,225,259
778,225,280
779,225,319
780,225,406
781,225,629
782,225,721
783,226,612
784,227,28
785,227,90
786,227,94
787,227,714
788,230,20
789,230,353
790,233,104
791,233,430
792,233,584
793,233,709
794,234,147
795,234,274
796,234,605
797,235,57
798,235,91
799,235,263
800,235,279
801,235,448
802,236,6
803,236,206
804,237,175
805,237,184
806,237,346
807,237,639
808,237,693
809,237,694
810,238,273
811,238,535
812,238,552
813,238,623
814,238,700
815,238,739
816,240,43
817,240,449
818,242,468
819,242,529
820,244,204
821,244,331
822,245,232
823,248,167
824,249,447
825,250,159
826,250,209
827,250,274
828,250,532
829,251,169
830,251,507
831,251,686
832,252,101
833,252,147
834,252,737
835,254,413
836,254,555
837,255,6
838,255,169
839,256,212
840,256,413
841,256,566
842,256,716
843,258,77
844,258,345
845,258,400
846,258,598
847,258,656
848,259,21
849,259,111
850,259,477
851,260,11
852,260,25
853,260,72
854,260,120
855,260,323
856,261,532
857,261,730
858,262,322
859,262,491
860,265,239
861,268,29
862,268,151
863,268,152
864,268,153
865,268,216
866,268,493
867,268,521
868,268,646
869,270,19
870,270,35
871,270,62
872,270,167
873,270,413
874,270,434
875,270,722
876,271,57
877,271,82
878,271,302
879,271,339
880,271,565
881,271,631
882,271,632
883,274,35
884,274,147
885,274,413
886,274,605
887,275,116
888,275,212
889,275,269
890,276,354
891,276,382
892,277,0
893,277,19
894,277,94
895,277,209
896,277,227
897,277,314
898,277,592
899,277,610
900,277,622
901,278,366
902,280,108
903,280,111
904,280,426
905,280,477
906,280,498
907,280,655
908,280,682
909,280,701
910,280,720
911,282,66
912,282,71
913,282,143
914,282,476
915,282,534
916,282,718
917,284,0
918,284,352
919,285,229
920,286,19
921,286,38
922,286,49
923,286,94
924,286,138
925,286,210
926,286,355
927,286,444
928,286,614
929,287,690
930,288,192
931,288,215
932,288,311
933,288,325
934,290,128
935,291,211
936,291,331
937,291,722
938,292,19
939,292,204
940,292,517
941,293,609
942,294,50
943,294,154
944,294,330
945,294,338
946,296,138
947,296,691
948,297,23
949,297,59
950,297,144
951,297,223
952,297,343
953,297,717
954,298,211
955,298,462
956,299,179
957,299,325
958,300,526
959,303,143
960,303,148
961,303,319
962,304,200
963,304,269
964,304,411
965,304,566
966,304,716
967,304,734
968,306,281
969,307,88
970,308,128
971,308,233
972,308,414
973,308,543
974,309,650
975,310,3
976,310,33
977,310,57
978,310,73
979,310,102
980,310,108
981,310,150
982,310,223
983,310,233
984,310,283
985,310,543
986,310,584
987,310,629
988,310,701
989,311,47
990,311,161
991,311,205
992,311,249
993,311,589
994,312,116
995,312,602
996,313,128
997,313,144
998,314,34
999,314,60
1000,314,62
1001,314,174
1002,315,211
1003,315,462
1004,316,38
1005,316,59
1006,318,419
1007,318,732
1008,319,59
1009,319,426
1010,319,476
1011,321,238
1012,321,383
1013,321,397
1014,322,491
1015,324,25
1016,324,120
1017,324,260
1018,326,116
1019,327,110
1020,327,623
1021,327,656
1022,328,2
1023,328,61
1024,328,191
1025,328,296
1026,328,300
1027,328,314
1028,328,373
1029,328,580
1030,328,726
1031,330,221
1032,330,351
1033,331,38
1034,331,49
1035,331,138
1036,331,151
1037,331,691
1038,331,722
1039,332,11
1040,332,323
1041,332,387
1042,333,93
1043,335,583
1044,337,356
1045,338,133
1046,338,214
1047,338,552
1048,338,565
1049,339,279
1050,340,519
1051,341,138
1052,341,250
1053,341,442
1054,341,691
1055,343,617
1056,345,158
1057,345,273
1058,345,276
1059,345,382
1060,345,586
1061,346,62
1062,346,722
1063,348,4
1064,348,47
1065,348,464
1066,348,527
1067,349,24
1068,349,25
1069,349,28
1070,349,57
1071,349,71
1072,349,74
1073,349,97
1074,349,120
1075,349,143
1076,349,150
1077,349,159
1078,349,174
1079,349,176
1080,349,218
1081,349,705
1082,349,712
1083,349,732
1084,352,57
1085,352,58
1086,352,65
1087,352,89
1088,352,302
1089,352,673
1090,354,67
1091,354,430
1092,354,568
1093,356,229
1094,356,241
1095,356,464
1096,356,670
1097,357,50
1098,357,294
1099,357,424
1100,357,480
1101,357,518
1102,357,586
1103,357,598
1104,361,52
1105,361,93
1106,361,121
1107,361,223
1108,361,266
1109,361,343
1110,361,642
1111,362,293
1112,362,384
1113,362,544
1114,362,609
1115,362,634
1116,362,663
1117,363,24
1118,363,38
1119,363,108
1120,363,159
1121,363,202
1122,363,220
1123,363,356
1124,363,464
1125,365,317
1126,367,562
1127,368,212
1128,369,486
1129,371,646
1130,372,94
1131,372,277
1132,372,314
1133,372,401
1134,372,592
1135,373,444
1136,374,128
1137,374,446
1138,375,217
1139,376,737
1140,377,658
1141,380,79
1142,381,641
1143,383,555
1144,384,485
1145,385,454
1146,385,634
1147,385,663
1148,386,314
1149,386,431
1150,388,90
1151,388,444
1152,388,679
1153,388,712
1154,390,473
1155,394,20
1156,394,492
1157,394,628
1158,394,692
1159,394,710
1160,395,245
1161,397,253
1162,399,116
1163,399,212
1164,399,734
1165,400,100
1166,400,221
1167,400,276
1168,400,351
1169,400,382
1170,401,19
1171,401,94
1172,401,193
1173,402,362
1174,402,544
1175,405,216
1176,405,268
1177,405,493
1178,405,600
1179,405,646
1180,406,44
1181,406,253
1182,406,423
1183,406,569
1184,406,625
1185,406,655
1186,407,578
1187,408,632
1188,410,4
1189,410,473
1190,411,644
1191,412,105
1192,412,144
1193,412,266
1194,412,333
1195,412,361
1196,412,717
1197,413,58
1198,413,284
1199,413,320
1200,413,352
1201,413,433
1202,413,466
1203,413,488
1204,413,546
1205,413,647
1206,418,601
1207,419,67
1208,419,705
1209,421,87
1210,421,335
1211,421,458
1212,421,554
1213,422,578
1214,424,119
1215,424,294
1216,424,598
1217,425,19
1218,425,296
1219,425,373
1220,425,409
1221,425,490
1222,425,580
1223,425,581
1224,428,19
1225,428,62
1226,428,211
1227,428,355
1228,428,722
1229,429,30
1230,429,450
1231,429,730
1232,431,76
1233,431,114
1234,431,125
1235,431,342
1236,431,364
1237,436,567
1238,437,519
1239,437,686
1240,439,195
1241,440,64
1242,440,441
1243,442,167
1244,442,204
1245,442,363
1246,442,450
1247,445,107
1248,445,276
1249,445,336
1250,445,382
1251,445,496
1252,445,574
1253,446,216
1254,446,268
1255,446,290
1256,447,564
1257,448,306
1258,448,673
1259,449,43
1260,449,170
1261,449,246
1262,449,267
1263,449,342
1264,449,415
1265,449,574
1266,449,697
1267,450,261
1268,450,532
1269,451,223
1270,454,363
1271,457,206
1272,458,87
1273,458,158
1274,458,335
1275,458,554
1276,458,559
1277,460,136
1278,460,346
1279,460,361
1280,460,553
1281,460,694
1282,461,19
1283,461,27
1284,461,35
1285,461,119
1286,461,286
1287,461,684
1288,461,711
1289,462,196
1290,462,401
1291,462,580
1292,463,82
1293,463,306
1294,463,661
1295,464,24
1296,464,108
1297,465,47
1298,468,267
1299,469,240
1300,469,449
1301,470,211
1302,470,250
1303,471,64
1304,471,66
1305,471,71
1306,471,97
1307,471,143
1308,471,144
1309,471,174
1310,471,196
1311,471,306
1312,471,316
1313,471,317
1314,471,365
1315,471,649
1316,471,717
1317,472,240
1318,473,110
1319,473,366
1320,473,518
1321,474,125
1322,474,152
1323,474,431
1324,475,519
1325,476,316
1326,478,337
1327,478,699
1328,480,39
1329,480,50
1330,480,154
1331,480,391
1332,480,560
1333,480,651
1334,482,240
1335,483,179
1336,483,325
1337,484,342
1338,484,449
1339,489,452
1340,490,409
1341,490,581
1342,493,223
1343,495,606
1344,497,31
1345,497,94
1346,499,29
1347,500,520
1348,501,14
1349,501,393
1350,501,442
1351,501,529
1352,501,724
1353,502,575
1354,502,735
1355,504,30
1356,504,204
1357,505,612
1358,506,125
1359,506,152
1360,506,431
1361,506,703
1362,507,76
1363,507,169
1364,507,364
1365,511,325
1366,512,68
1367,513,68
1368,513,179
1369,513,325
1370,515,97
1371,515,649
1372,517,19
1373,518,424
1374,519,76
1375,519,199
1376,519,392
1377,521,151
1378,521,274
1379,521,331
1380,521,454
1381,521,601
1382,525,4
1383,525,51
1384,525,57
1385,525,158
1386,525,283
1387,525,382
1388,525,427
1389,525,456
1390,525,558
1391,525,593
1392,525,713
1393,529,41
1394,529,329
1395,529,468
1396,529,527
1397,530,30
1398,530,450
1399,530,635
1400,530,676
1401,530,730
1402,531,388
1403,534,71
1404,536,422
1405,536,442
1406,537,283
1407,537,593
1408,538,59
1409,538,143
1410,538,476
1411,539,25
1412,539,120
1413,543,3
1414,543,233
1415,549,675
1416,550,121
1417,552,273
1418,552,302
1419,552,631
1420,552,632
1421,553,451
1422,553,617
1423,554,51
1424,554,158
1425,554,456
1426,554,559
1427,554,568
1428,554,713
1429,555,58
1430,555,606
1431,555,626
1432,555,627
1433,555,736
1434,556,39
1435,556,203
1436,556,543
1437,556,557
1438,556,568
1439,557,158
1440,557,276
1441,557,400
1442,557,458
1443,560,4
1444,560,51
1445,560,107
1446,560,273
1447,560,345
1448,560,391
1449,560,445
1450,560,496
1451,560,525
1452,560,552
1453,560,586
1454,561,290
1455,563,389
1456,566,212
1457,567,241
1458,571,292
1459,571,331
1460,575,735
1461,577,110
1462,577,338
1463,579,105
1464,579,175
1465,579,649
1466,580,526
1467,583,111
1468,583,295
1469,583,604
1470,585,23
1471,585,534
1472,586,119
1473,586,391
1474,586,525
1475,587,27
1476,587,320
1477,587,737
1478,590,611
1479,591,618
1480,592,2
1481,592,12
1482,592,34
1483,592,60
1484,592,62
1485,592,143
1486,594,110
1487,595,36
1488,595,548
1489,596,286
1490,596,614
1491,597,102
1492,597,233
1493,597,303
1494,597,543
1495,597,584
1496,598,586
1497,600,331
1498,601,250
1499,606,723
1500,607,664
1501,608,239
1502,611,114
1503,611,239
1504,611,493
1505,613,196
1506,613,316
1507,613,440
1508,614,27
1509,614,147
1510,614,433
1511,614,532
1512,614,714
1513,616,576
1514,619,38
1515,619,59
1516,619,316
1517,619,319
1518,619,426
1519,619,476
1520,620,43
1521,620,267
1522,621,449
1523,621,728
1524,623,273
1525,625,253
1526,625,339
1527,625,435
1528,625,455
1529,625,551
1530,627,57
1531,627,58
1532,627,723
1533,629,423
1534,629,701
1535,633,238
1536,633,651
1537,637,167
1538,637,248
1539,638,38
1540,638,196
1541,638,210
1542,638,316
1543,638,440
1544,638,441
1545,638,613
1546,641,735
1547,642,266
1548,642,438
1549,642,705
1550,644,200
1551,644,408
1552,645,341
1553,646,303
1554,650,35
1555,650,413
1556,651,70
1557,651,273
1558,656,70
1559,656,133
1560,656,273
1561,657,698
1562,663,634
1563,664,19
1564,664,35
1565,664,204
1566,664,227
1567,664,546
1568,665,38
1569,668,166
1570,668,447
1571,668,574
1572,668,653
1573,670,464
1574,672,6
1575,673,82
1576,673,281
1577,674,205
1578,674,222
1579,676,635
1580,678,222
1581,681,68
1582,684,27
1583,685,97
1584,685,649
1585,686,225
1586,686,371
1587,686,597
1588,686,703
1589,690,266
1590,690,343
1591,691,138
1592,691,191
1593,693,94
1594,693,277
1595,693,460
1596,694,34
1597,694,244
1598,695,398
1599,698,545
1600,699,285
1601,699,337
1602,699,356
1603,699,436
1604,699,567
1605,699,670
1606,700,264
1607,700,389
1608,700,535
1609,700,541
1610,700,623
1611,700,729
1612,700,739
1613,702,190
1614,704,360
1615,704,396
1616,704,503
1617,704,724
1618,705,25
1619,705,74
1620,706,127
1621,706,211
1622,706,462
1623,706,490
1624,707,449
1625,711,19
1626,711,35
1627,712,679
1628,715,12
1629,715,314
1630,716,413
1631,716,657
1632,718,66
1633,719,421
1634,721,253
1635,721,498
1636,724,393
1637,724,442
1638,724,529
1639,726,60
1640,726,515
1641,726,622
1642,726,648
1643,726,662
1644,727,149
1645,727,356
1646,727,670
1647,728,122
1648,728,131
1649,728,240
1650,728,272
1651,728,449
1652,728,469
1653,728,472
1654,728,482
1655,728,484
1656,728,591
1657,728,618
1658,728,668
1659,728,707
1660,728,738
1661,731,285
1662,732,64
1663,732,174
1664,732,419
1665,732,705
1666,734,212
