,v1,v2
424,116,168
425,116,290
426,116,465
427,116,581
428,116,704
429,116,835
430,116,1708
431,117,239
432,117,396
433,117,561
434,117,754
435,118,671
436,120,918
437,121,6
438,122,740
439,122,1057
440,123,360
441,123,385
442,123,550
443,123,624
444,123,631
445,123,1089
446,124,202
447,124,813
448,125,71
449,125,810
450,125,1535
451,126,1040
452,128,382
453,128,857
454,128,981
455,129,1350
456,129,1609
457,129,1610
458,130,993
459,130,1142
460,132,1433
461,133,54
462,133,427
463,133,1160
464,134,3
465,134,6
466,134,144
467,134,205
468,134,210
469,134,219
470,134,278
471,134,281
472,134,298
473,134,319
474,134,366
475,134,384
476,134,394
477,134,626
478,134,737
479,134,763
480,134,800
481,134,845
482,134,855
483,134,877
484,134,885
485,134,889
486,134,891
487,134,922
488,134,1015
489,134,1064
490,134,1068
491,134,1111
492,134,1112
493,134,1137
494,134,1272
495,134,1519
496,134,1521
497,134,1658
498,134,1701
499,134,1702
500,134,1742
501,135,126
502,135,170
503,135,205
504,135,286
505,135,388
506,135,426
507,135,484
508,135,517
509,135,661
510,135,700
511,135,706
512,135,779
513,135,880
514,135,925
515,135,955
516,135,1151
517,135,1482
518,135,1645
519,135,1653
520,135,1657
521,135,1661
522,135,1686
523,136,190
524,137,12
525,137,23
526,137,40
527,137,57
528,137,283
529,137,571
530,137,617
531,137,758
532,137,774
533,137,815
534,137,874
535,137,1091
536,137,1108
537,137,1284
538,137,1425
539,137,1437
540,137,1522
541,138,423
542,138,830
543,138,891
544,138,1269
545,139,252
546,139,279
547,139,505
548,140,9
549,140,329
550,140,693
551,140,1222
552,140,1701
553,141,286
554,141,517
555,141,661
556,141,928
557,142,539
558,142,784
559,144,1519
560,145,167
561,145,1049
562,145,1434
563,146,19
564,146,419
565,146,1155
566,146,1732
567,147,190
568,147,222
569,147,461
570,147,515
571,147,1281
572,148,64
573,148,218
574,148,1338
575,149,12
576,150,8
577,150,45
578,150,110
579,150,118
580,150,155
581,150,199
582,150,257
583,150,290
584,150,298
585,150,385
586,150,438
587,150,493
588,150,508
589,150,539
590,150,543
591,150,550
592,150,554
593,150,567
594,150,581
595,150,634
596,150,720
597,150,749
598,150,776
599,150,835
600,150,844
601,150,955
602,150,986
603,150,1012
604,150,1063
605,150,1089
606,150,1116
607,150,1136
608,150,1520
609,150,1656
610,150,1660
611,151,9
612,151,40
613,151,343
614,151,374
615,151,400
616,151,1091
617,151,1425
618,152,193
619,152,270
620,152,378
621,152,606
622,152,1246
623,152,1460
624,152,1626
625,153,297
626,153,383
627,153,937
628,154,251
629,155,45
630,155,68
631,155,91
632,155,177
633,155,230
634,155,296
635,155,316
636,155,393
637,155,543
638,155,546
639,155,625
640,155,759
641,155,826
642,155,921
643,155,1025
644,155,1064
645,155,1085
646,155,1094
647,155,1136
648,155,1520
649,155,1656
650,155,1660
651,156,66
652,156,1527
653,156,1668
654,157,327
655,157,510
656,157,524
657,157,669
658,157,701
659,157,761
660,157,848
661,157,924
662,157,1082
663,157,1088
664,158,81
665,158,116
666,158,168
667,158,290
668,158,465
669,158,476
670,158,581
671,158,704
672,158,835
673,159,633
674,159,889
675,159,1229
676,160,207
677,160,1372
678,162,533
679,162,1588
680,164,1156
681,164,1265
682,164,1442
683,164,1627
684,165,183
685,165,194
686,165,292
687,165,415
688,165,886
689,165,912
690,165,1065
691,166,215
692,167,572
693,167,1156
694,168,81
695,168,290
696,168,465
697,168,581
698,168,704
699,168,835
700,168,1708
701,169,166
702,169,215
703,169,348
704,169,807
705,170,286
706,170,484
707,170,1661
708,171,223
709,171,289
710,171,339
711,171,491
712,171,584
713,171,683
714,171,711
715,171,740
716,171,834
717,171,951
718,171,966
719,171,993
720,171,1121
721,171,1161
722,171,1239
723,171,1528
724,172,6
725,172,145
726,172,189
727,172,1049
728,173,407
729,173,411
730,173,616
731,173,667
732,173,1727
733,174,1612
734,176,317
735,176,675
736,177,611
737,177,824
738,177,1706
739,178,424
740,178,1460
741,179,239
742,179,561
743,179,754
744,180,351
745,180,695
746,180,706
747,180,860
748,180,925
749,180,1013
750,180,1159
751,180,1162
752,180,1538
753,180,1686
754,182,916
755,182,932
756,183,23
757,183,206
758,183,1027
759,183,1094
760,184,264
761,184,350
762,184,955
763,185,728
764,186,67
765,186,329
766,186,584
767,186,604
768,186,814
769,186,823
770,186,1222
771,188,50
772,188,242
773,188,1060
774,188,1679
775,189,54
776,189,229
777,189,441
778,189,511
779,189,520
780,189,963
781,189,1049
782,189,1238
783,189,1527
784,189,1625
785,189,1723
786,192,1215
787,193,378
788,193,380
789,193,606
790,195,173
791,195,343
792,195,407
793,197,7
794,198,346
795,198,1234
796,199,8
797,199,493
798,199,508
799,199,634
800,199,844
801,199,1089
802,199,1520
803,200,410
804,200,652
805,201,1645
806,203,1353
807,204,219
808,204,366
809,204,475
810,204,626
811,205,1685
812,206,93
813,206,175
814,206,384
815,206,518
816,206,620
817,206,882
818,206,1137
819,207,93
820,207,183
821,207,322
822,207,325
823,207,573
824,207,1372
825,208,891
826,208,1011
827,209,266
828,209,621
829,209,947
830,209,1073
831,209,1265
832,209,1434
833,209,1672
834,211,216
835,211,382
836,212,741
837,212,1014
838,212,1066
839,212,1678
840,214,122
841,214,740
842,214,1057
843,215,225
844,215,510
845,215,1088
846,215,1164
847,219,1608
848,220,445
849,220,497
850,220,551
851,220,634
852,220,722
853,220,738
854,220,797
855,220,1351
856,221,200
857,221,252
858,221,918
859,222,1604
860,223,295
861,223,338
862,223,545
863,223,567
864,223,1427
865,224,612
866,224,1003
867,226,181
868,226,217
869,226,218
870,226,407
871,226,566
872,226,589
873,226,734
874,226,1127
875,227,418
876,227,574
877,227,675
878,227,1610
879,228,234
880,228,681
881,228,1140
882,229,872
883,230,1092
884,231,1722
885,232,432
886,232,711
887,232,1031
888,233,243
889,235,568
890,235,1430
891,235,1619
892,236,92
893,237,93
894,237,183
895,237,207
896,237,896
897,237,1372
898,238,311
899,238,421
900,238,507
901,238,514
902,238,614
903,239,754
904,240,35
905,240,178
906,240,1246
907,241,538
908,242,464
909,243,1648
910,244,200
911,244,652
912,245,89
913,245,316
914,245,446
915,245,519
916,245,997
917,245,1547
918,245,1697
919,246,416
920,246,647
921,246,739
922,246,843
923,246,913
924,246,1023
925,248,83
926,248,124
927,248,147
928,248,177
929,248,222
930,248,515
931,248,571
932,248,648
933,248,739
934,248,768
935,248,772
936,248,802
937,248,824
938,248,966
939,248,986
940,248,1050
941,248,1437
942,248,1743
943,249,246
944,249,416
945,249,796
946,249,843
947,249,913
948,249,1023
949,249,1676
950,250,171
951,250,686
952,250,724
953,250,1366
954,250,1696
955,251,92
956,251,840
957,251,1651
958,252,1007
959,252,1134
960,253,25
961,253,112
962,253,296
963,253,316
964,253,536
965,253,556
966,253,579
967,253,1676
968,254,232
969,254,379
970,254,583
971,254,707
972,254,979
973,254,1251
974,255,25
975,255,316
976,255,464
977,255,1135
978,255,1153
979,256,7
980,256,127
981,256,197
982,256,268
983,257,385
984,257,776
985,257,1012
986,257,1656
987,258,418
988,258,486
989,259,1215
990,260,414
991,261,165
992,261,406
993,261,886
994,261,1065
995,262,413
996,262,537
997,262,724
998,262,726
999,262,1436
1000,262,1532
1001,262,1590
1002,262,1732
1003,263,54
1004,263,189
1005,263,229
1006,263,441
1007,263,511
1008,263,520
1009,263,881
1010,263,963
1011,263,1049
1012,263,1527
1013,263,1625
1014,265,446
1015,265,591
1016,265,1441
1017,265,1669
1018,266,572
1019,266,1156
1020,267,238
1021,267,311
1022,267,359
1023,267,421
1024,267,489
1025,267,496
1026,267,507
1027,267,514
1028,267,542
1029,267,767
1030,267,801
1031,267,1536
1032,268,7
1033,269,444
1034,269,544
1035,269,1548
1036,269,1652
1037,271,81
1038,271,110
1039,271,465
1040,271,507
1041,271,791
1042,271,859
1043,271,1582
1044,272,907
1045,272,1702
1046,273,577
1047,274,469
1048,274,622
1049,274,646
1050,274,829
1051,274,1349
1052,274,1647
1053,274,1654
1054,274,1655
1055,275,33
1056,275,260
1057,275,414
1058,275,575
1059,275,1235
1060,276,602
1061,277,170
1062,277,285
1063,277,388
1064,277,717
1065,277,1249
1066,278,626
1067,278,1521
1068,280,1246
1069,280,1460
1070,282,1699
1071,283,1425
1072,283,1522
1073,285,426
1074,285,717
1075,285,1151
1076,285,1162
1077,285,1249
1078,286,517
1079,286,661
1080,287,496
1081,288,76
1082,288,1275
1083,289,29
1084,289,57
1085,289,122
1086,289,198
1087,289,232
1088,289,339
1089,289,378
1090,289,417
1091,289,584
1092,289,615
1093,289,635
1094,289,638
1095,289,772
1096,289,966
1097,289,1239
1098,290,508
1099,290,625
1100,291,166
1101,291,346
1102,291,524
1103,291,536
1104,291,924
1105,291,1276
1106,292,183
1107,292,194
1108,292,912
1109,293,1439
1110,294,616
1111,297,861
1112,297,1651
1113,299,674
1114,299,1609
1115,300,618
1116,300,735
1117,300,1155
1118,301,276
1119,301,602
1120,302,686
1121,303,540
1122,303,579
1123,304,334
1124,304,427
1125,305,73
1126,305,389
1127,305,461
1128,305,515
1129,305,1026
1130,306,183
1131,306,194
1132,306,292
1133,306,630
1134,307,84
1135,307,1375
1136,308,463
1137,308,726
1138,308,869
1139,309,402
1140,310,492
1141,310,993
1142,310,1045
1143,310,1142
1144,311,421
1145,311,614
1146,312,249
1147,312,327
1148,312,346
1149,312,510
1150,312,536
1151,312,558
1152,312,601
1153,312,701
1154,312,761
1155,312,766
1156,312,924
1157,312,1140
1158,312,1164
1159,312,1276
1160,312,1304
1161,313,69
1162,313,794
1163,313,805
1164,313,1024
1165,313,1223
1166,313,1610
1167,314,269
1168,314,392
1169,314,871
1170,314,982
1171,316,97
1172,316,175
1173,316,484
1174,316,519
1175,316,536
1176,316,684
1177,316,1135
1178,316,1136
1179,316,1137
1180,318,16
1181,318,384
1182,319,347
1183,320,705
1184,320,1048
1185,322,303
1186,322,415
1187,322,508
1188,322,635
1189,322,877
1190,322,1673
1191,323,853
1192,323,1163
1193,323,1534
1194,324,1701
1195,325,29
1196,325,322
1197,325,530
1198,325,746
1199,325,1234
1200,326,50
1201,326,188
1202,326,948
1203,326,1060
1204,326,1679
1205,327,25
1206,327,93
1207,327,183
1208,327,253
1209,327,316
1210,327,416
1211,327,510
1212,327,536
1213,327,579
1214,327,601
1215,327,761
1216,327,851
1217,327,856
1218,327,924
1219,327,1711
1220,330,14
1221,330,29
1222,330,54
1223,330,229
1224,330,462
1225,330,478
1226,330,684
1227,330,943
1228,330,1165
1229,330,1745
1230,331,175
1231,331,345
1232,331,470
1233,331,557
1234,331,607
1235,331,763
1236,331,811
1237,331,1015
1238,331,1238
1239,331,1643
1240,332,517
1241,332,880
1242,332,1657
1243,334,881
1244,334,943
1245,334,971
1246,334,973
1247,334,1239
1248,334,1625
1249,335,162
1250,335,1373
1251,335,1662
1252,336,38
1253,336,43
1254,336,185
1255,336,233
1256,336,243
1257,336,691
1258,336,1343
1259,336,1666
1260,337,915
1261,337,1609
1262,338,295
1263,338,567
1264,338,1643
1265,339,29
1266,339,105
1267,339,198
1268,339,338
1269,339,586
1270,339,638
1271,339,711
1272,339,715
1273,339,973
1274,339,1124
1275,339,1547
1276,340,235
1277,340,269
1278,340,392
1279,340,982
1280,341,698
1281,342,28
1282,343,289
1283,343,417
1284,343,847
1285,344,637
1286,344,927
1287,344,1300
1288,345,51
1289,345,339
1290,345,746
1291,345,1075
1292,348,807
1293,348,866
1294,348,967
1295,349,298
1296,349,1064
1297,350,1613
1298,351,17
1299,351,20
1300,351,468
1301,351,1013
1302,351,1168
1303,351,1604
1304,352,170
1305,352,205
1306,352,286
1307,352,295
1308,352,388
1309,352,426
1310,352,484
1311,352,517
1312,352,661
1313,352,700
1314,352,706
1315,352,779
1316,352,880
1317,352,925
1318,352,955
1319,352,1151
1320,352,1482
1321,352,1645
1322,352,1653
1323,352,1657
1324,352,1661
1325,352,1686
1326,353,369
1327,354,97
1328,354,234
1329,354,316
1330,354,375
1331,354,530
1332,354,1010
1333,354,1280
1334,354,1533
1335,354,1652
1336,354,1722
1337,355,712
1338,356,56
1339,356,805
1340,357,752
1341,357,1368
1342,358,241
1343,358,401
1344,358,987
1345,358,1093
1346,359,1375
1347,360,514
1348,361,922
1349,362,190
1350,362,222
1351,362,699
1352,362,1359
1353,363,77
1354,363,1724
1355,364,761
1356,364,848
1357,364,1304
1358,365,185
1359,365,287
1360,365,496
1361,365,1741
1362,366,144
1363,366,210
1364,366,763
1365,366,877
1366,366,1519
1367,367,159
1368,367,1229
1369,368,1340
1370,369,51
1371,370,683
1372,371,44
1373,371,57
1374,371,67
1375,371,193
1376,371,214
1377,371,232
1378,371,250
1379,371,289
1380,371,407
1381,371,519
1382,371,522
1383,371,615
1384,371,686
1385,371,814
1386,371,825
1387,371,834
1388,371,874
1389,371,993
1390,371,1121
1391,371,1161
1392,371,1284
1393,371,1527
1394,371,1528
1395,371,1587
1396,371,1740
1397,372,8
1398,372,45
1399,372,110
1400,372,118
1401,372,155
1402,372,199
1403,372,257
1404,372,290
1405,372,298
1406,372,385
1407,372,438
1408,372,493
1409,372,508
1410,372,539
1411,372,543
1412,372,550
1413,372,554
1414,372,581
1415,372,634
1416,372,720
1417,372,749
1418,372,776
1419,372,835
1420,372,844
1421,372,955
1422,372,986
1423,372,1012
1424,372,1063
1425,372,1089
1426,372,1116
1427,372,1136
1428,372,1520
1429,372,1656
1430,372,1660
1431,373,45
1432,373,71
1433,373,165
1434,373,309
1435,373,319
1436,373,402
1437,373,427
1438,373,478
1439,373,684
1440,373,710
1441,373,810
1442,373,829
1443,373,1061
1444,373,1065
1445,373,1165
1446,373,1535
1447,373,1654
1448,373,1655
1449,373,1745
1450,374,432
1451,374,711
1452,376,12
1453,376,50
1454,376,92
1455,376,118
1456,376,154
1457,376,251
1458,376,394
1459,376,657
1460,376,757
1461,376,840
1462,376,861
1463,376,948
1464,376,1060
1465,376,1135
1466,376,1651
1467,377,590
1468,379,232
1469,379,583
1470,379,707
1471,379,1031
1472,379,1251
1473,380,1124
1474,380,1626
1475,381,160
1476,381,231
1477,381,888
1478,381,1280
1479,381,1295
1480,382,838
1481,383,861
1482,384,12
1483,384,175
1484,384,208
1485,384,329
1486,384,347
1487,384,394
1488,384,557
1489,384,633
1490,384,723
1491,384,763
1492,384,877
1493,384,882
1494,384,939
1495,384,1015
1496,384,1137
1497,384,1238
1498,384,1683
1499,384,1685
1500,384,1711
1501,385,776
1502,385,1012
1503,385,1085
1504,385,1656
1505,386,456
1506,386,585
1507,386,736
1508,386,1486
1509,386,1491
1510,387,328
1511,387,1233
1512,387,1353
1513,387,1526
1514,388,661
1515,388,706
1516,388,779
1517,388,925
1518,388,1653
1519,389,73
1520,389,131
1521,389,187
1522,390,161
1523,391,1680
1524,391,1701
1525,392,231
1526,392,471
1527,392,804
1528,392,864
1529,392,1234
1530,392,1722
1531,393,177
1532,393,196
1533,393,202
1534,393,435
1535,393,1359
1536,395,68
1537,395,91
1538,395,228
1539,395,316
1540,395,543
1541,395,676
1542,395,1025
1543,395,1136
1544,395,1490
1545,397,83
1546,397,124
1547,397,147
1548,397,248
1549,397,515
1550,397,648
1551,397,739
1552,397,768
1553,397,802
1554,397,824
1555,397,966
1556,397,986
1557,397,1050
1558,397,1163
1559,397,1437
1560,397,1743
1561,398,51
1562,398,91
1563,398,476
1564,398,567
1565,398,971
1566,398,979
1567,398,1025
1568,398,1115
1569,399,34
1570,399,53
1571,399,96
1572,399,107
1573,399,121
1574,399,161
1575,399,219
1576,399,324
1577,399,366
1578,399,626
1579,399,1608
1580,400,124
1581,400,248
1582,400,591
1583,400,1611
1584,401,538
1585,401,645
1586,402,684
1587,402,829
1588,402,1535
1589,403,378
1590,403,491
1591,403,606
1592,403,944
1593,404,382
1594,405,159
1595,405,828
1596,405,1270
1597,405,1277
1598,406,165
1599,406,886
1600,406,1065
1601,407,417
1602,407,589
1603,407,847
1604,408,434
1605,408,1154
1606,409,9
1607,409,12
1608,409,23
1609,409,40
1610,409,122
1611,409,137
1612,409,149
1613,409,171
1614,409,248
1615,409,283
1616,409,289
1617,409,343
1618,409,376
1619,409,432
1620,409,519
1621,409,522
1622,409,590
1623,409,591
1624,409,617
1625,409,748
1626,409,749
1627,409,758
1628,409,815
1629,409,834
1630,409,855
1631,409,944
1632,409,966
1633,409,1038
1634,409,1061
1635,409,1091
1636,409,1121
1637,409,1142
1638,409,1161
1639,409,1425
1640,409,1426
1641,409,1482
1642,409,1522
1643,409,1528
1644,409,1534
1645,409,1668
1646,409,1669
1647,409,1696
1648,409,1743
1649,410,41
1650,410,652
1651,411,576
1652,411,1005
1653,412,181
1654,412,668
1655,412,1005
1656,415,292
1657,415,912
1658,416,796
1659,416,831
1660,416,1676
1661,419,567
1662,419,1732
1663,422,99
1664,422,644
1665,423,830
1666,423,865
1667,423,909
1668,424,193
1669,424,1246
1670,424,1460
1671,425,85
1672,425,100
1673,425,111
1674,425,199
1675,425,238
1676,425,257
1677,425,438
1678,425,514
1679,425,650
1680,425,1607
1681,426,322
1682,426,498
1683,426,717
1684,426,1013
1685,426,1027
1686,426,1123
1687,426,1151
1688,426,1604
1689,427,334
1690,428,410
1691,429,206
1692,429,1000
1693,430,221
1694,431,25
1695,431,228
1696,431,255
1697,431,316
1698,431,657
1699,431,861
1700,431,1135
1701,431,1153
1702,431,1651
1703,433,124
1704,433,131
1705,434,765
1706,434,837
1707,434,1603
1708,435,74
1709,435,83
1710,435,136
1711,435,362
1712,435,611
1713,435,827
1714,435,1359
1715,436,182
1716,436,494
1717,436,932
1718,436,1294
1719,436,1584
1720,437,10
1721,437,77
1722,438,1607
1723,439,713
1724,441,54
1725,441,66
1726,441,145
1727,441,164
1728,441,167
1729,441,520
1730,441,621
1731,441,780
1732,441,1049
1733,441,1146
1734,441,1160
1735,441,1442
1736,441,1627
1737,442,3
1738,442,6
1739,442,219
1740,442,272
1741,442,366
1742,442,391
1743,442,428
1744,442,495
1745,442,626
1746,443,36
1747,443,195
1748,443,226
1749,443,453
1750,443,566
1751,443,846
1752,443,1250
1753,444,29
1754,444,234
1755,444,322
1756,444,544
1757,445,767
1758,446,522
1759,446,1441
1760,447,164
1761,447,1627
1762,448,474
1763,448,1346
1764,449,748
1765,450,155
1766,450,385
1767,450,551
1768,450,554
1769,450,634
1770,450,1230
1771,450,1351
1772,450,1520
1773,450,1582
1774,450,1656
1775,450,1660
1776,451,323
1777,451,951
1778,451,1108
1779,451,1163
1780,451,1534
1781,452,470
1782,452,585
1783,452,1486
1784,453,106
1785,453,217
1786,454,67
1787,454,474
1788,454,516
1789,454,812
1790,454,893
1791,455,248
1792,455,1482
1793,457,149
1794,457,231
1795,457,269
1796,457,281
1797,457,325
1798,457,381
1799,457,392
1800,457,444
1801,457,471
1802,457,499
1803,457,539
1804,457,544
1805,457,568
1806,457,804
1807,457,864
1808,457,888
1809,457,982
1810,457,1010
1811,457,1234
1812,457,1280
1813,457,1430
1814,457,1523
1815,457,1533
1816,457,1548
1817,457,1619
1818,457,1645
1819,457,1652
1820,457,1692
1821,457,1722
1822,458,930
1823,459,18
1824,459,62
1825,459,320
1826,459,648
1827,459,802
1828,460,1533
1829,460,1652
1830,460,1722
1831,462,22
1832,462,37
1833,462,44
1834,462,47
1835,462,228
1836,462,234
1837,462,681
1838,462,1140
1839,463,19
1840,463,143
1841,463,618
1842,463,726
1843,463,1593
1844,464,1153
1845,465,333
1846,465,826
1847,466,23
1848,466,93
1849,466,461
1850,466,515
1851,466,951
1852,467,11
1853,467,569
1854,469,1655
1855,471,231
1856,471,804
1857,471,864
1858,471,1234
1859,471,1722
1860,472,680
1861,472,691
1862,472,867
1863,472,978
1864,472,1248
1865,472,1345
1866,472,1662
1867,473,689
1868,473,710
1869,473,1440
1870,474,1531
1871,475,429
1872,475,1000
1873,475,1111
1874,476,290
1875,476,333
1876,476,508
1877,476,625
1878,477,12
1879,477,23
1880,477,245
1881,477,758
1882,477,1522
1883,477,1697
1884,478,29
1885,478,304
1886,478,334
1887,478,415
1888,478,943
1889,478,1165
1890,478,1518
1891,479,165
1892,479,261
1893,479,406
1894,479,1065
1895,480,1342
1896,481,77
1897,481,1726
1898,482,830
1899,482,1287
1900,483,327
1901,483,510
1902,483,761
1903,483,924
1904,483,965
1905,483,1044
1906,485,1168
1907,487,475
1908,487,1111
1909,488,932
1910,489,115
1911,489,359
1912,489,1579
1913,490,342
1914,491,270
1915,491,378
1916,491,1124
1917,493,177
1918,493,222
1919,493,611
1920,493,813
1921,494,182
1922,494,488
1923,494,1709
1924,495,626
1925,495,1000
1926,495,1608
1927,496,311
1928,496,359
1929,496,489
1930,496,728
1931,497,86
1932,497,87
1933,497,103
1934,497,108
1935,497,142
1936,497,155
1937,497,174
1938,497,350
1939,497,564
1940,497,941
1941,497,1520
1942,497,1656
1943,497,1660
1944,497,1665
1945,499,888
1946,499,982
1947,499,1523
1948,499,1533
1949,499,1692
1950,500,8
1951,500,393
1952,500,435
1953,500,493
1954,500,611
1955,500,628
1956,500,640
1957,500,676
1958,500,718
1959,500,986
1960,500,1048
1961,500,1062
1962,500,1116
1963,500,1243
1964,500,1586
1965,501,890
1966,502,440
1967,502,811
1968,503,260
1969,504,529
1970,504,934
1971,504,1348
1972,504,1653
1973,504,1657
1974,504,1661
1975,504,1739
1976,505,41
1977,505,279
1978,505,1134
1979,506,8
1980,506,74
1981,506,124
1982,507,81
1983,507,465
1984,507,791
1985,508,398
1986,508,493
1987,509,1038
1988,510,25
1989,510,93
1990,511,427
1991,511,1238
1992,512,10
1993,512,77
1994,513,67
1995,513,1050
1996,513,1531
1997,514,439
1998,515,190
1999,515,222
2000,515,461
2001,515,1281
2002,517,880
2003,517,1657
2004,519,198
2005,520,54
2006,520,66
2007,520,229
2008,520,511
2009,520,963
2010,520,1049
2011,520,1160
2012,520,1527
2013,520,1625
2014,520,1627
2015,521,639
2016,521,1300
2017,521,1721
2018,522,29
2019,522,89
2020,522,198
2021,522,316
2022,522,329
2023,522,432
2024,522,492
2025,522,511
2026,522,519
2027,522,586
2028,522,606
2029,522,635
2030,522,638
2031,522,824
2032,522,847
2033,522,856
2034,522,874
2035,522,997
2036,522,1057
2037,522,1284
2038,522,1547
2039,522,1696
2040,522,1704
2041,523,6
2042,523,427
2043,523,511
2044,523,971
2045,523,1625
2046,523,1668
2047,524,924
2048,525,289
2049,525,343
2050,526,147
2051,526,515
2052,526,716
2053,526,1163
2054,526,1499
2055,528,162
